'y-axis saved as y
'x 11bmb_8032SRC001-020.xye SigmaYobs Ycalc Diff
11.506775 216.876169 12.855803 207.876013 9.00015627
11.507773 224.782325 13.1434905 207.850212 16.9321125
11.508772 219.300983 12.9363109 207.824791 11.4761923
11.50977 219.93592 13.0197204 207.799791 12.1361287
11.510769 216.550935 12.903891 207.775158 8.77577706
11.511767 207.246765 12.5382087 207.750933 -0.504168363
11.512766 207.595751 12.5363931 207.727063 -0.131311931
11.513764 234.277816 13.3380922 207.703588 26.5742278
11.514763 218.175331 12.8612941 207.680456 10.4948746
11.515761 209.504879 12.6057505 207.657708 1.84717125
11.516759 204.70185 12.4223388 207.635313 -2.93346343
11.517758 203.481592 12.4383114 207.613246 -4.13165399
11.518756 213.303181 12.7629041 207.591544 5.71163692
11.519755 228.972141 13.2267803 207.570159 21.401982
11.520753 202.392541 12.3224976 207.549128 -5.15658733
11.521752 215.190258 12.7274206 207.528405 7.6618531
11.52275 210.928682 12.6328377 207.508025 3.42065684
11.523748 203.720086 12.4112849 207.487963 -3.7678774
11.524747 232.473506 13.2405839 207.468195 25.0053107
11.525745 232.001435 13.2549304 207.448756 24.5526792
11.526744 211.171741 12.5876467 207.429601 3.74213967
11.527742 204.941395 12.3269295 207.410766 -2.46937081
11.528741 224.496509 12.9724901 207.392207 17.1043018
11.529739 213.947255 12.6142507 207.373958 6.57329658
11.530738 210.414308 12.4720869 207.355979 3.05832929
11.531736 222.518223 12.8601493 207.3383 15.1799231
11.532734 223.810521 12.9437014 207.3209 16.4896209
11.533733 232.490449 13.2095709 207.303758 25.1866908
11.534731 206.61134 12.415922 207.286905 -0.675564708
11.53573 198.713335 12.1484301 207.270302 -8.55696725
11.536728 215.955625 12.6736935 207.25398 8.70164473
11.537727 221.255315 12.8642103 207.237903 14.0174124
11.538725 201.228782 12.2318975 207.222098 -5.99331576
11.539723 206.873131 12.3412392 207.206546 -0.333415219
11.540722 202.682505 12.2014477 207.191229 -4.50872442
11.54172 198.253292 12.0579937 207.176175 -8.92288265
11.542719 210.642288 12.4451331 207.161349 3.4809394
11.543717 215.004097 12.6806993 207.146778 7.8573193
11.544716 203.736348 12.2680794 207.13243 -3.39608174
11.545714 195.472407 12.054114 207.11833 -11.6459233
11.546713 205.184753 12.3113756 207.104448 -1.9196953
11.547711 226.028577 12.9084259 207.090808 18.9377685
11.548709 207.090071 12.4438144 207.077394 0.0126769795
11.549708 200.080692 12.3719448 207.064189 -6.98349708
11.550706 211.750035 12.7397021 207.051217 4.69881774
11.551705 218.608213 12.9356309 207.03845 11.569763
11.552703 224.542359 13.1346654 207.02591 17.516449
11.553702 215.47026 12.748945 207.01357 8.45669015
11.5547 210.409405 12.6751861 207.001451 3.40795352
11.555698 203.135606 12.4857947 206.98954 -3.85393405
11.556697 188.257769 11.8954871 206.977822 -18.7200525
11.557695 213.156718 12.7799313 206.966317 6.1904011
11.558694 209.868464 12.6247589 206.955001 2.91346313
11.559692 200.588163 12.3191075 206.943894 -6.35573071
11.560691 187.912767 11.9407941 206.932971 -19.020204
11.561689 198.907907 12.3321169 206.922252 -8.01434528
11.562688 208.073634 12.5759403 206.911714 1.16191996
11.563686 204.868932 12.4452932 206.901375 -2.03244314
11.564684 210.374328 12.6205562 206.891223 3.48310508
11.565683 208.42411 12.6123771 206.881245 1.54286454
11.566681 209.269325 12.6644156 206.871461 2.39786433
11.56768 198.341469 12.2387155 206.861847 -8.52037804
11.568678 213.118492 12.7880754 206.852422 6.26607017
11.569677 212.744674 12.6350122 206.843164 5.90150968
11.570675 197.673562 12.1709925 206.834091 -9.16052911
11.571673 212.108546 12.6235479 206.825191 5.28335492
11.572672 196.933657 12.1786939 206.816454 -9.88279682
11.57367 209.878043 12.5076734 206.807895 3.07014802
11.574669 210.57765 12.518858 206.799496 3.77815423
11.575667 224.668001 12.9628957 206.791271 17.8767298
11.576666 205.457426 12.3788429 206.783203 -1.32577734
11.577664 213.579888 12.6226497 206.775307 6.80458149
11.578663 220.593088 12.8894994 206.767563 13.8255246
11.579661 209.457095 12.5246325 206.759988 2.69710713
11.580659 218.409533 12.7607333 206.752571 11.6569624
11.581658 207.017232 12.4749332 206.745303 0.27192907
11.582656 208.64307 12.5808691 206.738198 1.90487215
11.583655 227.114453 13.0160532 206.73124 20.3832133
11.584653 220.108385 12.7847634 206.724441 13.383944
11.585652 210.235323 12.5930945 206.717787 3.51753625
11.58665 227.191525 12.9869212 206.711289 20.4802362
11.587648 223.141037 12.7246001 206.704939 16.4360978
11.588647 220.790058 12.7368936 206.69873 14.0913277
11.589645 230.720723 13.167978 206.692673 24.0280495
11.590644 206.608203 12.3984669 206.686755 -0.078552133
11.591642 205.238599 12.3605311 206.680986 -1.44238691
11.592641 205.939882 12.3379595 206.675353 -0.735471061
11.593639 202.592006 12.3046045 206.669867 -4.0778606
11.594638 210.758554 12.5877994 206.664514 4.0940396
11.595636 204.057916 12.3752466 206.659306 -2.60138996
11.596634 219.081867 12.8446921 206.654235 12.4276323
11.597633 218.008433 12.7384212 206.649295 11.3591382
11.598631 203.699834 12.3950253 206.644495 -2.94466082
11.59963 192.250994 12.0871625 206.639824 -14.3888302
11.600628 210.522322 12.6604826 206.635291 3.8870308
11.601627 214.73061 12.708969 206.630886 8.09972429
11.602625 211.967614 12.7158155 206.626615 5.34099851
11.603623 213.646006 12.7733074 206.622475 7.02353091
11.604622 218.334487 12.8656882 206.61846 11.7160274
11.60562 209.671047 12.5756191 206.614576 3.05647094
11.606619 216.943776 12.9086642 206.610816 10.3329602
11.607617 210.071712 12.6820971 206.607185 3.46452669
11.608616 200.492287 12.408365 206.603629 -6.11134152
11.609614 210.888131 12.7260523 206.59949 4.28864092
11.610613 191.013114 11.9913722 206.588808 -15.575694
11.611611 218.881862 12.9787063 206.585701 12.2961612
11.612609 197.878421 12.3537351 206.582715 -8.70429401
11.613608 184.535259 11.9295322 206.579847 -22.0445881
11.614606 200.362159 12.342315 206.577102 -6.21494301
11.615605 237.939104 13.4770886 206.574473 31.3646306
11.616603 208.248908 12.5405351 206.571966 1.67694221
11.617602 205.364353 12.4662664 206.569573 -1.20522038
11.6186 238.876404 13.4186683 206.5673 32.3091038
11.619598 220.100043 12.861849 206.565143 13.5349
11.620597 204.430711 12.467413 206.563099 -2.13238827
11.621595 210.578616 12.5674382 206.561172 4.0174438
11.622594 209.114181 12.4942812 206.559357 2.55482366
11.623592 209.30724 12.5167534 206.557658 2.74958241
11.624591 210.620164 12.5969898 206.556069 4.06409507
11.625589 195.895279 12.1548266 206.554594 -10.6593148
11.626588 205.774578 12.4145371 206.553229 -0.778650793
11.627586 185.956734 11.7259121 206.545394 -20.5886596
11.628584 206.720529 12.4118472 206.543879 0.176650283
11.629583 231.802858 13.2047838 206.4768 25.326058
11.630581 221.906677 12.9525743 206.476122 15.4305553
11.63158 206.698849 12.4331295 206.47555 0.223298922
11.632578 196.293055 12.0434208 206.475086 -10.1820306
11.633577 203.288456 12.238906 206.474727 -3.1862708
11.634575 215.959992 12.7167799 206.474474 9.48551811
11.635573 208.375806 12.4761313 206.474326 1.90148006
11.636572 208.679186 12.4911606 206.474282 2.20490352
11.63757 213.589879 12.6172213 206.474343 7.11553594
11.638569 202.487911 12.2111995 206.474507 -3.98659637
11.639567 189.207131 11.8349989 206.474775 -17.2676436
11.640566 191.089696 11.8853166 206.475145 -15.3854488
11.641564 196.810426 12.0813935 206.475617 -9.66519073
11.642563 227.790074 12.9682873 206.476191 21.313883
11.643561 211.149275 12.4729795 206.476866 4.67240897
11.644559 207.974236 12.3452524 206.477642 1.49659412
11.645558 191.28767 11.8263699 206.478519 -15.1908491
11.646556 210.310077 12.5985837 206.479496 3.83058144
11.647555 220.901802 13.0169274 206.480573 14.4212292
11.648553 197.858846 12.1797025 206.481748 -8.62290231
11.649552 211.166608 12.6287721 206.483024 4.68358391
11.65055 211.376612 12.6314564 206.484397 4.89221481
11.651548 212.458613 12.7738052 206.485869 5.97274446
11.652547 196.957237 12.3326976 206.487439 -9.53020244
11.653545 202.45805 12.3958305 206.489106 -4.03105638
11.654544 223.948092 13.0146986 206.490872 17.4572196
11.655542 214.539258 12.7651145 206.492734 8.04652427
11.656541 211.58656 12.6194013 206.494694 5.09186627
11.657539 221.563951 13.0083499 206.496748 15.0672028
11.658538 206.425769 12.5518328 206.498901 -0.0731320347
11.659536 208.945295 12.6180173 206.501148 2.4441474
11.660534 218.99001 12.8878245 206.50349 12.4865202
11.661533 228.139763 13.1602296 206.50593 21.6338332
11.662531 211.731069 12.7110947 206.508463 5.22260637
11.66353 200.067944 12.2835578 206.511093 -6.44314903
11.664528 205.328039 12.4329667 206.513816 -1.18577651
11.665527 210.255073 12.5264021 206.516635 3.73843762
11.666525 224.254783 12.9980782 206.519547 17.7352363
11.667523 233.812156 13.360501 206.522552 27.2896038
11.668522 196.345244 12.1749762 206.525655 -10.1804108
11.66952 188.246316 11.9548167 206.528848 -18.282532
11.670519 213.222932 12.7321718 206.532138 6.69079376
11.671517 195.901146 12.0420359 206.535519 -10.6343726
11.672516 204.579521 12.3311028 206.538996 -1.95947487
11.673514 214.265032 12.6827183 206.542563 7.72246918
11.674513 197.915252 12.2016695 206.546227 -8.63097456
11.675511 205.544631 12.3616528 206.54998 -1.00534859
11.676509 211.310687 12.4727909 206.553825 4.75686155
11.677508 199.630608 12.1565576 206.557768 -6.92716005
11.678506 212.702472 12.6284132 206.561799 6.14067263
11.679505 222.48976 12.9584831 206.565927 15.9238325
11.680503 213.796165 12.6391192 206.570144 7.22602106
11.681502 192.150501 11.9834876 206.574457 -14.4239562
11.6825 192.914915 11.9915222 206.578859 -13.6639436
11.683498 205.347793 12.3540038 206.583352 -1.23555935
11.684497 206.425013 12.4200622 206.587943 -0.162930045
11.685495 203.505864 12.3012438 206.592621 -3.08675746
11.686494 209.94908 12.5115458 206.597397 3.35168298
11.687492 207.174552 12.2829016 206.60226 0.572291901
11.688491 184.58319 11.6007092 206.60722 -22.0240305
11.689489 208.830167 12.4566149 206.612268 2.21789883
11.690488 215.575194 12.6481946 206.617413 8.95778062
11.691486 212.945649 12.5032112 206.622646 6.32300318
11.692484 206.224672 12.3697638 206.627971 -0.403298623
11.693483 191.534696 11.9033597 206.633393 -15.0986973
11.694481 216.030638 12.695874 206.638903 9.39173488
11.69548 211.922225 12.584527 206.644511 5.27771388
11.696478 212.934362 12.6284555 206.650206 6.28415582
11.697477 200.363748 12.2556553 206.656 -6.29225179
11.698475 209.417939 12.5969779 206.66188 2.75605854
11.699473 192.65547 12.0431365 206.667854 -14.012384
11.700472 196.616785 12.2876749 206.673927 -10.0571418
11.70147 204.939619 12.5541813 206.680087 -1.74046765
11.702469 213.311982 12.8279851 206.686346 6.62563587
11.703467 211.506488 12.7325482 206.692693 4.81379519
11.704466 211.183901 12.7234102 206.69914 4.4847614
11.705464 219.935051 12.9422281 206.705674 13.2293773
11.706463 204.226829 12.4382801 206.712308 -2.48547949
11.707461 212.564173 12.7976642 206.719031 5.84514223
11.708459 233.777444 13.4611262 206.725847 27.0515966
11.709458 205.069683 12.5811415 206.732765 -1.66308246
11.710456 217.213869 12.8960321 206.739771 10.4740976
11.711455 214.284267 12.7365715 206.74688 7.53738749
11.712453 200.268906 12.366012 206.754076 -6.48516973
11.713452 210.076751 12.7184456 206.761375 3.31537623
11.71445 229.130745 13.2750652 206.768762 22.3619827
11.715448 218.624517 12.8549822 206.776246 11.8482713
11.716447 210.305814 12.6500038 206.783833 3.52198088
11.717445 200.261166 12.2810612 206.79151 -6.53034352
11.718444 206.392381 12.4458399 206.799291 -0.406909632
11.719442 216.418859 12.8686698 206.807161 9.61169783
11.720441 226.837583 13.1122641 206.815137 20.0224457
11.721439 204.426595 12.3859407 206.823203 -2.39660827
11.722438 206.664796 12.4172545 206.831376 -0.16657971
11.723436 224.442568 13.038876 206.839639 17.6029294
11.724434 205.353587 12.4914275 206.848 -1.49441337
11.725433 214.236313 12.6810784 206.85647 7.37984296
11.726431 215.14221 12.6466339 206.865031 8.277179
11.72743 213.531986 12.6328239 206.873701 6.65828515
11.728428 200.333857 12.2929056 206.882463 -6.54860562
11.729427 199.709337 12.2171562 206.891334 -7.18199734
11.730425 204.913589 12.4207523 206.900299 -1.98670968
11.731423 202.773081 12.3716107 206.909365 -4.13628395
11.732422 221.688929 12.947213 206.918543 14.7703861
11.73342 224.043788 12.8927441 206.927815 17.1159734
11.734419 210.855856 12.5297941 206.937199 3.9186569
11.735417 205.943398 12.3689678 206.946678 -1.00328021
11.736416 222.708326 12.8676805 206.956271 15.7520545
11.737414 231.204343 13.116349 206.96596 24.2383828
11.738413 220.030255 12.7207176 206.975764 13.0544907
11.739411 210.323249 12.4506637 206.985665 3.33758411
11.740409 194.649979 11.972176 206.995672 -12.3456932
11.741408 226.492427 12.9080854 207.005797 19.4866299
11.742406 217.789094 12.724647 207.01602 10.7730741
11.743405 224.090661 12.8645471 207.026362 17.0642993
11.744403 227.008927 12.8636434 207.036803 19.9721244
11.745402 237.140032 13.2009501 207.047364 30.0926679
11.7464 232.718794 13.2073108 207.058026 25.6607683
11.747398 217.114201 12.7433803 207.068799 10.0454023
11.748397 238.586396 13.4344982 207.079695 31.5067012
11.749395 234.492641 13.2706057 207.090693 27.4019481
11.750394 246.143152 13.6204672 207.101816 39.0413362
11.751392 243.466334 13.6644822 207.113042 36.353292
11.752391 247.220407 13.805123 207.124395 40.0960121
11.753389 239.455333 13.4565903 207.135853 32.3194805
11.754388 238.53464 13.4636614 207.147439 31.3872013
11.755386 252.785298 13.8747997 207.159131 45.6261669
11.756384 255.21144 13.9827556 207.163177 48.0482633
11.757383 265.905493 14.310328 207.152393 58.7530996
11.758381 244.680722 13.6289159 206.877464 37.8032576
11.75938 245.898277 13.6788029 206.890711 39.0075661
11.760378 254.014072 13.9634122 206.904061 47.1100108
11.761377 256.978261 13.9683852 206.917543 50.0607178
11.762375 229.896783 13.1644728 206.931131 22.9656522
11.763373 239.828013 13.6407143 206.944839 32.8831743
11.764372 231.693285 13.3749054 206.958682 24.7346032
11.76537 226.195897 13.1071798 206.972633 19.2232636
11.766369 217.289739 12.8666462 206.986723 10.3030161
11.767367 215.090861 12.7226676 207.000923 8.08993807
11.768366 206.516273 12.437485 207.015263 -0.498990371
11.769364 209.695348 12.621366 207.029717 2.66563138
11.770363 203.510515 12.4418828 207.044313 -3.53379797
11.771361 216.420132 12.8458792 207.059024 9.36110762
11.772359 217.068454 12.7536272 207.073867 9.99458726
11.773358 235.765285 13.2658922 207.088857 28.6764285
11.774356 233.804632 13.2642413 207.103965 26.7006671
11.775355 222.576402 12.9555733 207.119224 15.4571782
11.776353 207.621946 12.4234376 207.134604 0.487342207
11.777352 221.361216 12.8287158 207.150137 14.2110786
11.77835 227.187283 13.0332 207.165795 20.0214882
11.779348 208.248738 12.4373507 207.181593 1.06714485
11.780347 205.602584 12.3541336 207.19755 -1.59496601
11.781345 216.076555 12.6847363 207.213635 8.86292007
11.782344 213.436772 12.6871869 207.229882 6.20689013
11.783342 205.429895 12.3846735 207.24626 -1.81636484
11.784341 222.062627 12.8389654 207.262803 14.7998235
11.785339 222.496959 12.8858874 207.279481 15.2174778
11.786338 227.612937 12.9565709 207.296328 20.3166085
11.787336 204.162363 12.2344585 207.313313 -3.15095008
11.788334 200.810669 12.0863462 207.330454 -6.51978479
11.789333 219.331004 12.707538 207.34777 11.9832341
11.790331 203.890578 12.1455074 207.365229 -3.47465067
11.79133 216.149229 12.6227224 207.382867 8.76636183
11.792328 201.765366 12.1652916 207.400652 -5.63528604
11.793327 215.789218 12.6090229 207.418621 8.37059717
11.794325 219.297646 12.7094079 207.43674 11.8609062
11.795323 221.816418 12.751703 207.455029 14.3613891
11.796322 201.327062 12.2228883 207.473509 -6.14644696
11.79732 214.498522 12.7161891 207.492145 7.00637675
11.798319 209.630726 12.5505371 207.510977 2.11974871
11.799317 188.749266 11.8834973 207.52997 -18.7807039
11.800316 187.300636 11.859123 207.549163 -20.2485274
11.801314 201.74003 12.3144649 207.568522 -5.82849188
11.802313 202.307275 12.3405785 207.588087 -5.2808116
11.803311 214.48919 12.8712602 207.607821 6.88136891
11.804309 216.430281 12.89931 207.627747 8.80253364
11.805308 219.990538 12.9134099 207.647888 12.3426497
11.806306 229.381608 13.2265953 207.668206 21.7134015
11.807305 213.648746 12.8256809 207.688745 5.96000073
11.808303 214.597889 12.8569119 207.709467 6.8884224
11.809302 231.493199 13.2919405 207.730415 23.7627842
11.8103 223.111255 13.0024604 207.751551 15.359704
11.811298 191.504263 12.0499692 207.772899 -16.2686362
11.812297 195.842449 12.0801263 207.794484 -11.9520352
11.813295 210.364918 12.6073876 207.816266 2.54865201
